id,from_visit,place_id,visit_date,visit_type,session
16384,0,9802,1583086175100769,1,0
16385,0,9801,1583086503795471,1,0
16386,0,9799,1583087081313838,1,0
16387,16386,9803,1583087092689942,1,0
16388,0,9804,1583087624376418,2,0
16389,0,9805,1583087628934263,1,0
16390,16389,9806,1583087632653508,1,0
16391,16390,9807,1583087635839888,1,0
16392,16391,9808,1583087658079804,1,0
16393,0,9809,1583087671535797,1,0
16394,0,9810,1583087673705444,1,0
16395,16394,9811,1583087691276726,1,0
16396,16395,9812,1583087698988613,1,0
16397,16396,9813,1583087713274936,1,0
16398,16397,9814,1583087714386515,5,0
16399,16396,9813,1583087732964781,1,0
16400,16399,9814,1583087733448572,5,0
16401,0,9815,1583087752544941,2,0
16402,16401,9816,1583087767014146,1,0
16403,0,322,1583087769120559,1,0
16404,16403,323,1583087769894224,6,0
16405,16404,328,1583087770753195,6,0
16406,0,329,1583087774267260,1,0
16407,0,9817,1583087777502429,1,0
16408,0,329,1583087782542621,1,0
16409,0,9818,1583087791349191,1,0
16410,0,9819,1583087805682004,1,0
16411,16410,9820,1583087813968425,1,0
16412,16411,9821,1583087815316043,5,0
16413,16412,9822,1583087816293758,6,0
16414,0,10,1583133728909273,1,0
16415,16414,9823,1583133729042807,6,0
16416,0,10,1583133738113625,1,0
16417,0,14,1583133757875719,2,0
16418,16417,9824,1583133829844442,1,0
16419,16417,9825,1583134042382585,1,0
16420,0,14,1583134203561645,2,0
16421,16420,9826,1583134239308110,1,0
16422,16421,14,1583134404480934,1,0
16423,16422,9827,1583134542727799,1,0
16424,16423,14,1583134811800591,1,0
16425,0,14,1583135179940414,2,0
16426,16425,9828,1583135216155156,1,0
16427,0,10,1583159129840187,1,0
16428,16427,9829,1583159129966153,6,0
16429,0,10,1583159138924300,1,0
16430,0,14,1583159146944024,2,0
16431,16430,9830,1583159164717856,1,0
16432,16431,9831,1583159175682537,1,0
16433,16432,9832,1583159813841442,1,0
16434,16433,9833,1583160384628056,1,0
16435,16434,9834,1583160644192793,1,0
16436,16435,9835,1583161399618695,1,0
16437,0,9836,1583163432414300,1,0
16438,0,9837,1583167078913680,1,0
16439,16438,9838,1583167781714749,1,0
16440,16439,9839,1583167819687064,1,0
16441,16440,9840,1583168472622055,1,0
16442,16441,9841,1583168902945060,1,0
16443,0,10,1583219714806327,1,0
16444,16443,9842,1583219715000944,6,0
16445,0,10,1583219723205948,1,0
16446,0,14,1583219728705831,9,0
16447,0,14,1583222249207643,2,0
16448,16447,9843,1583222272887871,1,0
16449,16447,9844,1583222507386763,1,0
16450,0,14,1583222642029221,2,0
16451,16450,9845,1583222708090197,1,0
16452,0,9846,1583223068152385,2,0
16453,16452,9847,1583223101159700,1,0
16454,16453,9848,1583223141372498,1,0
16455,0,9849,1583223150558851,1,0
16456,16453,9850,1583223284761968,1,0
16457,16456,9851,1583223317585044,1,0
16458,16457,9852,1583223347070798,1,0
16459,0,9751,1583223387934163,2,0
16460,0,10,1583305991902187,1,0
16461,16460,9853,1583305992796135,6,0
16462,0,10,1583306000137232,1,0
16463,0,2762,1583309761678023,2,0
16464,0,1592,1583309846592912,2,0
16465,0,14,1583311199217844,2,0
16466,16465,9854,1583311249918684,1,0
16467,16466,9855,1583311256747841,1,0
16468,0,10,1583340305665239,1,0
16469,16468,9856,1583340305776820,6,0
16470,0,10,1583340314025758,1,0
16471,0,14,1583340322230053,2,0
16472,16471,176,1583340328522664,1,0
16473,16472,9857,1583340331896911,1,0
16474,0,9858,1583346981390426,1,0
16475,0,10,1583394511651738,1,0
16476,16475,9859,1583394511692161,6,0
16477,0,10,1583394518084462,1,0
16478,0,14,1583394523713917,2,0
16479,16478,9860,1583394532242069,1,0
16480,16479,9861,1583394538119915,1,0
16481,0,10,1583400011641822,1,0
16482,16481,9862,1583400011689800,6,0
16483,0,10,1583400027332902,1,0
16484,0,14,1583400031898023,9,0
16485,16484,9863,1583400083883315,1,0
16486,0,9864,1583400302289214,2,0
16487,0,9865,1583400315782964,1,0
16488,16484,9866,1583400455475216,1,0
16489,16484,9867,1583400543737577,1,0
16490,16484,9868,1583400611427130,1,0
16491,16490,9869,1583400779995041,1,0
16492,0,9870,1583400805184061,2,0
16493,16492,9871,1583400812283153,1,0
16494,16491,9872,1583400833678818,1,0
16495,0,10,1583484168795134,1,0
16496,16495,9873,1583484168891402,6,0
16497,0,10,1583484176859807,1,0
16498,0,14,1583484182816523,2,0
16499,0,525,1583484207696583,2,0
16500,16499,9874,1583484216412181,1,0
16501,16500,9875,1583484225987544,1,0
16502,16501,9876,1583484372485366,1,0
16503,16502,9877,1583484429114720,1,0
16504,16503,9876,1583484469836193,1,0
16505,16504,9878,1583484545328914,1,0
16506,16505,9879,1583484549824774,1,0
16507,16498,9880,1583484597656505,1,0
16508,0,9881,1583484844743947,2,0
16509,0,9882,1583484856986385,1,0
16510,0,14,1583485032242462,2,0
16511,0,10,1583517365274303,1,0
16512,16511,9883,1583517365426736,6,0
16513,0,10,1583517373190842,1,0
16514,0,14,1583518297805721,2,0
16515,0,9884,1583518340909265,2,0
16516,16514,9885,1583518519940704,1,0
16517,16516,9886,1583518582118448,1,0
16518,0,10,1583567177274826,1,0
16519,16518,9887,1583567177432306,6,0
16520,0,10,1583567185739738,1,0
16521,0,14,1583567191097965,2,0
16522,16521,9888,1583567216623632,1,0
16523,16522,9889,1583567348814457,1,0
16524,16522,9889,1583567663881993,1,0
16525,0,9890,1583567819889787,2,0
16526,0,9891,1583567827253764,1,0
16527,16526,9892,1583567851442760,1,0
16528,16527,9892,1583567852071156,6,0
16529,16526,9891,1583567864969296,9,0
16530,0,9893,1583567883896234,1,0
16531,0,9894,1583568022370002,2,0
16532,0,9895,1583568040857791,1,0
16533,0,9896,1583568206215961,2,0
16534,0,9897,1583568210684165,1,0
16535,16533,9898,1583568626714459,1,0
16536,0,9899,1583568637255891,1,0
16537,0,9900,1583568693505924,1,0
16538,0,9901,1583568855456859,1,0
16539,16538,9902,1583568857722242,1,0
16540,16539,9903,1583568915530779,1,0
16541,0,14,1583568953063174,2,0
16542,0,9904,1583568966912323,2,0
16543,0,9905,1583568973105222,1,0
16544,0,9906,1583569021130165,2,0
16545,0,9907,1583569026089078,1,0
16546,16541,9908,1583569712189476,1,0
16547,16546,14,1583569875288152,1,0
16548,16547,9909,1583569905016737,1,0
16549,16548,9910,1583569914745729,1,0
16550,16548,9911,1583570250867647,1,0
16551,0,9912,1583570813749250,2,0
16552,0,14,1583570839620824,2,0
16553,0,14,1583571239992217,2,0
16554,16553,9913,1583571279316975,1,0
16555,16554,9914,1583571294817544,1,0
16556,0,14,1583582506455460,2,0
16557,16556,9915,1583582525166138,1,0
16558,0,9916,1583583484828268,1,0
16559,16558,9917,1583583900430696,1,0
16560,0,10,1583602198461119,1,0
16561,16560,9918,1583602200752153,6,0
16562,0,10,1583602209023394,1,0
16563,0,10,1583608970597464,1,0
16564,16563,9919,1583608970690056,6,0
16565,0,10,1583608986096194,1,0
16566,0,14,1583608996640751,2,0
16567,16566,9920,1583609005382377,1,0
16568,16567,9921,1583609080424567,1,0
16569,16568,9922,1583609087510053,1,0
16570,16569,9923,1583609470435840,1,0
16571,0,10,1583652068255847,1,0
16572,16571,9924,1583652068360901,6,0
16573,0,10,1583652077799867,1,0
16574,0,14,1583652087784245,2,0
16575,0,9925,1583653138666973,2,0
16576,0,14,1583653174435598,2,0
16577,0,2777,1583653197698610,2,0
16578,0,9926,1583653216747035,2,0
16579,0,14,1583653243665434,2,0
16580,16579,9927,1583653255836581,1,0
16581,0,9928,1583653418132911,2,0
16582,16581,9929,1583653473104208,1,0
16583,0,9930,1583653488178136,1,0
16584,16583,9931,1583653484641793,1,0
16585,16584,9932,1583653484795369,1,0
16586,16585,9933,1583653487524260,1,0
16587,16583,9934,1583653491494813,1,0
16588,16587,9935,1583653501612558,1,0
16589,16588,9936,1583653501804457,1,0
16590,16589,9937,1583653502604689,1,0
16591,16590,9938,1583653504189682,6,0
16592,16587,9939,1583653514700776,1,0
16593,16592,9940,1583653514873836,1,0
16594,16593,9941,1583653515551592,1,0
16595,16594,9942,1583653515973825,6,0
16596,16587,9939,1583653534829399,1,0
16597,16596,9943,1583653535010412,1,0
16598,16597,9944,1583653535878896,1,0
16599,16598,9945,1583653536260861,6,0
16600,16587,9946,1583653539672900,1,0
16601,16600,9947,1583653552592894,1,0
16602,16601,9948,1583653552787159,1,0
16603,16602,9949,1583653553529798,1,0
16604,16603,9950,1583653553750695,6,0
16605,16600,9951,1583653558320365,1,0
16606,0,9952,1583653606756049,1,0
16607,0,9952,1583653677268973,1,0
16608,16607,9953,1583653699420960,1,0
16609,16608,9954,1583653705397426,1,0
16610,16609,9955,1583653706090256,6,0
16611,16610,9956,1583653707251369,6,0
16612,16611,9957,1583653708089647,6,0
16613,16608,9958,1583653708441469,1,0
16614,16608,9959,1583653710102057,1,0
16615,16608,9954,1583653715256128,1,0
16616,16615,9960,1583653715948966,6,0
16617,16616,9961,1583653716215936,6,0
16618,16617,9962,1583653716960814,5,0
16619,16608,9954,1583653721986594,1,0
16620,16619,9963,1583653722800409,6,0
16621,16620,9964,1583653723587494,6,0
16622,16621,9965,1583653724282180,1,0
16623,16622,9966,1583653725521821,1,0
16624,0,9967,1583653728182482,1,0
16625,16608,9954,1583653735261292,1,0
16626,16625,9968,1583653736094768,6,0
16627,16626,9969,1583653736622804,6,0
16628,16627,9965,1583653737169768,1,0
16629,16628,9966,1583653737630604,1,0
16630,0,9967,1583653738548056,1,0
16631,16608,9954,1583653745187191,1,0
16632,16631,9970,1583653746508039,6,0
16633,16632,9971,1583653746778233,6,0
16634,16633,9965,1583653747621002,1,0
16635,16634,9966,1583653748374744,1,0
16636,0,9967,1583653749884859,1,0
16637,16608,9972,1583653762326592,1,0
16638,16637,9973,1583653770984076,1,0
16639,16638,9974,1583653771130989,1,0
16640,16639,9975,1583653771826605,1,0
16641,16640,9976,1583653773311334,6,0
16642,16637,9977,1583653778775451,1,0
16643,16642,8437,1583653784997150,1,0
16644,16643,9978,1583653785578546,1,0
16645,16644,9979,1583653786085447,6,0
16646,16645,9980,1583653789434640,1,0
16647,16645,9981,1583653796455146,1,0
16648,16647,9982,1583653796622661,1,0
16649,16648,9983,1583653797036242,1,0
16650,16649,9984,1583653797886184,6,0
16651,16650,9985,1583653798530453,6,0
16652,16645,9980,1583653805861901,1,0
16653,0,9986,1583653830453379,1,0
16654,16653,9987,1583653831304380,6,0
16655,16654,9988,1583653832164564,6,0
16656,16655,9989,1583653832312989,1,0
16657,16656,9990,1583653832644393,1,0
16658,16657,9991,1583653833540097,6,0
16659,16658,9992,1583653834424660,6,0
16660,16659,9993,1583653837853272,1,0
16661,16660,9994,1583653839235627,1,0
16662,16642,9972,1583653852308737,1,0
16663,16662,9995,1583653858068066,1,0
16664,16663,9996,1583653858247491,1,0
16665,16664,9997,1583653858903307,1,0
16666,16665,9998,1583653859321380,6,0
16667,16662,9999,1583653890295937,1,0
16668,16662,9999,1583653903476619,1,0
16669,16662,10000,1583653908931496,1,0
16670,16669,10001,1583653909481960,6,0
16671,16670,10002,1583653909872964,6,0
16672,16671,10003,1583653910389039,6,0
16673,16672,10002,1583653911436694,1,0
16674,16673,10004,1583653918450678,1,0
16675,16674,10005,1583653919019228,6,0
16676,16675,10006,1583653930176657,1,0
16677,16676,10007,1583653931645024,6,0
16678,16677,10008,1583653933663488,6,0
16679,16678,10009,1583653938124304,1,0
16680,16679,10010,1583653938668950,6,0
16681,16680,10011,1583653938982302,6,0
16682,16678,10012,1583653944224000,7,0
16683,0,10013,1583653976552791,2,0
16684,0,10014,1583653982217374,1,0
16685,16684,10015,1583653994879585,1,0
16686,16685,10016,1583654028544824,1,0
16687,16686,10017,1583654050503825,1,0
16688,0,10016,1583654092466585,1,0
16689,16688,10018,1583654093038315,5,0
16690,16689,10019,1583654096013397,1,0
16691,16690,10020,1583654150090980,1,0
16692,16691,10021,1583654186759077,1,0
16693,16691,10022,1583654349580855,1,0
16694,16693,10023,1583654745045750,1,0
16695,16694,10024,1583654746429175,1,0
16696,16695,10025,1583654749804934,1,0
16697,16696,10026,1583654751567120,1,0
16698,16697,10027,1583654751997374,6,0
16699,16693,10022,1583654758135371,9,0
16700,16699,10028,1583654765094627,1,0
16701,16700,10029,1583654766123614,6,0
16702,16701,10030,1583654775551157,1,0
16703,16701,10031,1583654797323243,1,0
16704,16703,10032,1583654800212154,1,0
16705,16704,10033,1583654800755522,1,0
16706,16705,10034,1583654840990000,7,0
16707,16705,10035,1583654843102789,1,0
16708,0,10036,1583655051845966,2,0
16709,0,10037,1583655057740494,1,0
16710,0,10038,1583655091737145,1,0
16711,0,10039,1583655109770232,9,0
16712,16710,10039,1583655146807039,1,0
16713,16712,10040,1583655146969565,1,0
16714,16713,10041,1583655148300769,1,0
16715,16714,10042,1583655149523659,6,0
16716,16710,10043,1583655158268000,7,0
16717,0,10,1583670480443948,1,0
16718,16717,10044,1583670480534176,6,0
16719,0,10,1583670487414832,1,0
16720,0,10045,1583670500606441,2,0
16721,0,10046,1583670505665049,1,0
16722,0,10047,1583670624385520,2,0
16723,0,10048,1583670650282337,1,0
16724,0,10049,1583671475943496,2,0
16725,16724,10050,1583671482846784,1,0
16726,0,10051,1583671527266953,1,0
16727,16726,10052,1583671568769894,1,0
16728,16727,10053,1583671580383988,1,0
16729,0,10054,1583671757895709,2,0
16730,0,10055,1583671761395067,1,0
16731,16727,10056,1583671942761164,1,0
16732,16731,10057,1583671949964551,1,0
16733,16732,10058,1583671950310081,6,0
16734,16731,10059,1583671955981000,7,0
16735,16727,10053,1583671971008440,1,0
16736,0,10,1583678530739436,1,0
16737,16736,10060,1583678530816609,6,0
16738,0,10,1583678539537712,1,0
16739,0,10061,1583678664837422,1,0
16740,0,281,1583678802530258,2,0
16741,0,10062,1583679197490091,2,0
16742,16741,10063,1583679205010317,1,0
16743,0,10064,1583679209898783,1,0
16744,0,10065,1583679456654460,2,0
16745,0,10066,1583679460628208,1,0
16746,16745,9514,1583679490122596,1,0
16747,0,10067,1583679538229079,2,0
16748,0,10068,1583679542840734,1,0
16749,0,10069,1583679746950773,2,0
16750,0,10070,1583679755440656,1,0
16751,0,10071,1583679882104685,2,0
16752,0,10072,1583679886076893,1,0
16753,0,10073,1583680561948890,2,0
16754,0,10074,1583680571310627,1,0
16755,0,10075,1583680742614412,2,0
16756,0,10076,1583680763271833,1,0
16757,16756,10077,1583680804353761,1,0
16758,16755,10078,1583680935552129,1,0
16759,16758,10079,1583680942295031,1,0
16760,16758,10080,1583680997987812,1,0
16761,16760,10081,1583681059168783,1,0
16762,0,10082,1583681262779771,2,0
16763,16762,10083,1583681273424389,1,0
16764,0,10084,1583681280395557,1,0
16765,0,10085,1583681304739693,2,0
16766,0,10086,1583681308585827,1,0
16767,0,10087,1583681358699303,2,0
16768,0,10088,1583681477090845,9,0
16769,0,10089,1583681531455307,2,0
16770,0,10090,1583681789651703,1,0
16771,0,10091,1583681907263628,2,0
16772,0,10092,1583681914263163,1,0
16773,16771,10093,1583681952960167,1,0
16774,16773,10094,1583681982036317,1,0
16775,0,10095,1583682170078335,2,0
16776,16775,10096,1583682195563994,1,0
16777,16776,10097,1583682205497488,1,0
16778,16777,10098,1583682252005015,1,0
16779,16778,10099,1583682274645899,1,0
16780,0,10100,1583682303897697,1,0
16781,0,14,1583682402753007,2,0
16782,16781,10101,1583682453534403,1,0
16783,16782,10102,1583682456736132,1,0
16784,16782,10103,1583682528341118,1,0
16785,16782,10104,1583682630575424,1,0
16786,16781,176,1583682677517014,1,0
16787,0,10105,1583682893327730,2,0
16788,16787,10106,1583682917520591,1,0
16789,0,10107,1583682929766302,1,0
16790,0,10108,1583682994524932,2,0
16791,0,10109,1583684193512820,2,0
16792,16791,10110,1583684197853165,1,0
16793,16792,10111,1583684205142256,1,0
16794,0,10112,1583684209154139,1,0
16795,16793,10113,1583684212135358,1,0
16796,16793,10113,1583684239714146,1,0
16797,16796,10114,1583684240923244,6,0
16798,16797,10115,1583684338077659,1,0
16799,0,10116,1583684899526622,2,0
16800,0,10117,1583684905478889,1,0
16801,0,10118,1583684966747230,2,0
16802,0,10119,1583684976866944,1,0
16803,0,10120,1583685220482220,1,0
16804,0,10121,1583685264182000,2,0
16805,0,10122,1583685281162701,1,0
16806,0,10123,1583685781079506,2,0
16807,16806,10124,1583685787753703,1,0
16808,0,10125,1583685807894937,1,0
16809,0,10126,1583685857059920,1,0
16810,0,10127,1583685923286550,2,0
16811,0,10128,1583685938592759,1,0
16812,0,10129,1583686328712069,1,0
16813,0,10130,1583686400089453,2,0
16814,0,10131,1583686406016235,1,0
16815,0,10132,1583686654365034,2,0
16816,0,10133,1583686659693053,1,0
16817,0,10134,1583687209564671,2,0
16818,0,10135,1583687213173479,1,0
16819,0,10136,1583687775324827,2,0
16820,0,10137,1583687781762315,1,0
16821,0,10138,1583688330323260,2,0
16822,16821,10139,1583688338091711,1,0
16823,16822,10140,1583688348157626,1,0
16824,16823,10141,1583688357125574,1,0
16825,16824,10142,1583688359388324,1,0
16826,16825,10143,1583688363185022,1,0
16827,16826,10144,1583688366738086,1,0
16828,16827,10145,1583688367770365,1,0
16829,16828,10146,1583688368830545,1,0
16830,16829,10147,1583688371055510,1,0
16831,16830,10148,1583688372572994,1,0
16832,16831,10149,1583688373806627,1,0
16833,16832,10150,1583688374802174,1,0
16834,16833,10151,1583688376271473,1,0
16835,16834,10152,1583688380318313,1,0
16836,16835,10153,1583688383098525,1,0
16837,16836,10154,1583688387196955,1,0
16838,16837,10155,1583688389470339,1,0
16839,16838,10156,1583688390879126,1,0
16840,16839,10157,1583688392647257,1,0
16841,16840,10158,1583688395194570,1,0
16842,16841,10159,1583688397825162,1,0
16843,16842,10160,1583688399961372,1,0
16844,16843,10161,1583688401524679,1,0
16845,16844,10162,1583688405060682,1,0
16846,16845,10163,1583688407872779,1,0
16847,16846,10164,1583688409058847,1,0
16848,16847,10165,1583688412672742,1,0
16849,16848,10166,1583688413812344,1,0
16850,16849,10167,1583688416112010,1,0
16851,16850,10168,1583688424589549,1,0
16852,16851,10169,1583688427917239,1,0
16853,16852,10170,1583688434695158,1,0
16854,16853,10171,1583688437539888,1,0
16855,16854,10172,1583688444854778,1,0
16856,16843,10149,1583688465994010,1,0
16857,0,10173,1583688720982504,2,0
16858,0,10174,1583688987963181,1,0
16859,16858,10175,1583688988677753,6,0
16860,0,10176,1583689876764952,1,0
16861,0,10177,1583689883800682,1,0
16862,0,10178,1583693545898475,2,0
16863,0,10179,1583693562133958,1,0
16864,0,10180,1583693659308229,1,0
16865,0,10181,1583694501689480,1,0
16866,0,10182,1583694506500539,1,0
16867,0,10183,1583694544540513,2,0
16868,0,10184,1583694555223392,1,0
16869,0,10,1583697649247502,1,0
16870,16869,10185,1583697649297299,6,0
16871,0,10,1583697655380360,1,0
16872,0,14,1583697662488281,2,0
16873,16872,10186,1583697708850785,1,0
16874,16873,10187,1583697831601214,1,0
16875,16872,10188,1583698273122410,1,0
16876,16875,10189,1583698331712175,1,0
16877,16876,10190,1583698346944308,1,0
16878,0,10191,1583698440132969,2,0
16879,0,10192,1583698449656949,1,0
16880,16877,547,1583698563733356,1,0
16881,16880,10193,1583698580124074,1,0
16882,16879,10194,1583698704808657,1,0
16883,16880,14,1583698794372253,1,0
16884,0,10013,1583698872028697,2,0
16885,0,10014,1583698876985854,1,0
16886,16885,10195,1583698908699357,1,0
16887,16886,10196,1583698909604250,6,0
16888,16887,10197,1583698918604110,1,0
16889,16888,10198,1583698950300022,1,0
16890,0,10199,1583698972072033,2,0
16891,0,10200,1583699020516197,1,0
16892,16883,9596,1583699134702976,1,0
16893,16892,10201,1583699423013782,1,0
16894,0,10202,1583699498063614,2,0
16895,0,10133,1583699502911223,1,0
16896,0,10203,1583700025232181,1,0
16897,0,10,1583735913638778,1,0
16898,16897,10204,1583735913780339,6,0
16899,0,10,1583735926211267,1,0
16900,0,10205,1583736292954571,2,0
16901,16900,10206,1583736303277788,1,0
16902,16900,10207,1583736321486729,1,0
16903,16902,10208,1583736325366675,1,0
16904,0,10,1583751651216660,1,0
16905,16904,10209,1583751651417196,6,0
16906,0,10,1583751659896791,1,0
16907,0,14,1583751746586970,2,0
16908,16907,9030,1583751771886341,1,0
16909,0,10210,1583752107599492,2,0
16910,0,10211,1583752116414324,1,0
16911,16908,10212,1583752117405398,1,0
16912,0,10213,1583752642743457,2,0
16913,0,10214,1583752681500236,1,0
16914,0,10215,1583752733151091,1,0
16915,16914,10215,1583752733424863,9,0
16916,16911,10216,1583752735480356,1,0
16917,16912,10217,1583752750860867,1,0
16918,0,10218,1583752757803772,1,0
16919,0,10219,1583753050343339,2,0
16920,0,10220,1583753678757993,1,0
16921,16920,10221,1583753727053680,1,0
16922,0,10221,1583753729169859,1,0
16923,16920,10222,1583753749268250,1,0
16924,0,98,1583753857450839,2,0
16925,16924,2880,1583753887790392,1,0
16926,16925,9728,1583753891031032,1,0
16927,16925,7089,1583753897235272,1,0
16928,16927,7093,1583753902462399,1,0
16929,0,7093,1583754078410728,1,0
16930,0,7093,1583754104265903,1,0
16931,0,10223,1583754767650820,1,0
16932,16931,10224,1583754782037105,1,0
16933,0,10225,1583754846225262,2,0
16934,0,10226,1583754854625513,1,0
16935,0,10227,1583755034859280,2,0
16936,0,10228,1583755066348486,1,0
16937,0,10229,1583755213549691,2,0
16938,0,10230,1583755285262897,1,0
16939,0,10231,1583755513477569,2,0
16940,0,10232,1583755521345257,1,0
16941,16940,10233,1583755522423155,5,0
16942,16939,10234,1583755576278983,1,0
16943,0,10235,1583755627033772,2,0
16944,0,10236,1583756271458040,2,0
16945,16944,10237,1583756276970541,1,0
16946,16945,10238,1583756293292255,1,0
16947,16946,10237,1583756300607483,1,0
16948,16947,10239,1583756302871320,1,0
16949,16948,10240,1583756317864000,7,0
16950,0,10241,1583756524957222,2,0
16951,0,10242,1583756528519499,1,0
16952,0,10243,1583756769488071,2,0
16953,0,10244,1583756774943324,1,0
16954,0,10245,1583756816860079,1,0
16955,0,10246,1583756939694121,2,0
16956,0,10247,1583756948974745,1,0
16957,0,10248,1583757256668766,2,0
16958,0,10249,1583757268374014,1,0
16959,0,10,1583777521784967,1,0
16960,16959,10250,1583777521870906,6,0
16961,0,10,1583777531472935,1,0
16962,0,14,1583777537086763,2,0
16963,0,429,1583786984672396,2,0
16964,0,430,1583786990421622,1,0
16965,16964,10251,1583787134278051,1,0
16966,0,10252,1583791181728358,1,0
16967,0,10,1583825124391207,1,0
16968,16967,10253,1583825124658860,6,0
16969,0,10,1583825139848362,1,0
16970,0,429,1583825496610757,2,0
16971,0,430,1583825500272795,1,0
16972,0,430,1583825568521910,1,0
16973,16972,10254,1583825791239990,1,0
16974,16973,10255,1583825874270640,1,0
16975,16974,10256,1583825905127620,1,0
16976,16974,10257,1583825982046634,1,0
16977,16972,10258,1583826134152961,1,0
16978,0,10259,1583827577835255,1,0
16979,0,10260,1583827612967162,2,0
16980,0,10261,1583827633519181,1,0
16981,0,10262,1583827658949714,1,0
16982,16981,10263,1583827815169995,1,0
16983,0,10264,1583828396808818,2,0
16984,16983,10265,1583828471046446,1,0
16985,0,10266,1583828483167635,9,0
16986,16985,10267,1583828489712023,1,0
16987,16986,10268,1583828489877807,1,0
16988,16985,10267,1583828501319775,1,0
16989,16988,10269,1583828501535017,1,0
16990,16989,10270,1583828502256032,1,0
16991,16985,10271,1583828506842983,1,0
16992,16991,10272,1583828517523126,1,0
16993,16992,10273,1583828517736622,1,0
16994,16993,10274,1583828518686090,1,0
16995,16994,10275,1583828519335559,6,0
16996,16991,10276,1583828522199996,1,0
16997,16996,10277,1583828531254369,1,0
16998,16997,10278,1583828531423563,1,0
16999,16998,10279,1583828532304756,1,0
17000,0,10280,1583828578023671,2,0
17001,17000,10281,1583828592409972,1,0
17002,17001,10282,1583828605693117,1,0
17003,0,10283,1583828618096386,1,0
17004,17001,10284,1583828820507942,1,0
17005,0,10285,1583828825711434,1,0
17006,17001,10286,1583829006350177,1,0
17007,17001,10287,1583829044185657,1,0
17008,0,10288,1583829051232663,1,0
17009,17001,10289,1583829184753199,1,0
17010,0,10290,1583829188188987,1,0
17011,17001,10291,1583829248295925,1,0
17012,0,10292,1583829264171725,1,0
17013,16996,10277,1583829295914753,1,0
17014,17013,10293,1583829296101594,1,0
17015,17012,10292,1583829308920300,9,0
17016,16996,10294,1583829316785217,1,0
17017,17016,10295,1583829317011338,1,0
17018,17017,10296,1583829317746463,1,0
17019,16996,10297,1583829328235244,1,0
17020,17019,10298,1583829328459254,1,0
17021,17020,10299,1583829329165441,1,0
17022,17021,10300,1583829329932636,6,0
17023,0,10301,1583829467766123,1,0
17024,17023,10302,1583829467957376,1,0
17025,17024,10303,1583829468931299,1,0
17026,0,10301,1583829477884137,1,0
17027,17026,10304,1583829478063985,1,0
17028,17027,10305,1583829478697239,1,0
17029,17028,10306,1583829479443383,6,0
17030,0,10307,1583829528776982,1,0
17031,17030,10308,1583829528968989,1,0
17032,17031,10309,1583829529903898,1,0
17033,17032,10310,1583829530466744,6,0
17034,0,10307,1583829541885148,1,0
17035,17034,10311,1583829542075718,1,0
17036,17035,10312,1583829543040128,1,0
17037,17036,10313,1583829543582558,6,0
17038,0,10,1583852826868595,1,0
17039,17038,10314,1583852827091377,6,0
17040,0,10,1583852834896933,1,0
17041,0,14,1583852886002245,2,0
17042,17041,10315,1583852998186663,1,0
17043,0,10,1583863332578316,1,0
17044,17043,10316,1583863332869339,6,0
17045,0,10,1583863341921284,1,0
17046,0,14,1583863353591920,2,0
17047,0,7575,1583864204875559,2,0
17048,0,7527,1583864221595427,1,0
17049,17048,7528,1583864306137980,1,0
17050,17049,7529,1583864306695703,6,0
17051,17050,7530,1583864324398879,1,0
17052,0,10317,1583864648388766,2,0
17053,0,10318,1583864657437409,1,0
17054,0,10319,1583864723710046,2,0
17055,0,10320,1583864812085549,2,0
17056,0,9736,1583864824037547,1,0
17057,17051,7531,1583864869827211,1,0
17058,17057,10321,1583864937614085,1,0
17059,0,10322,1583865185585277,2,0
17060,0,10323,1583865553055442,2,0
17061,0,10324,1583866537972993,1,0
17062,0,10325,1583867298644820,2,0
17063,0,5087,1583867307747342,1,0
17064,17062,10326,1583867346045781,1,0
17065,0,10327,1583867350568596,1,0
17066,0,10328,1583867961257744,2,0
17067,0,10329,1583867971474996,1,0
17068,0,10330,1583870743417540,2,0
17069,0,10331,1583870750674964,1,0
17070,0,10332,1583872285515414,2,0
17071,0,9156,1583872289999273,1,0
17072,0,10333,1583872453815225,2,0
17073,0,10334,1583872458911708,1,0
17074,0,10335,1583872891036684,2,0
17075,0,10336,1583872896033380,1,0
17076,17075,10337,1583873040880642,1,0
17077,0,10338,1583873340643778,2,0
17078,0,10339,1583873356458058,1,0
17079,0,10340,1583873657723471,2,0
17080,0,10341,1583873706718264,1,0
17081,0,10342,1583875177936295,2,0
17082,17081,10343,1583875203259634,1,0
17083,0,10344,1583875209985731,1,0
17084,0,10345,1583875274868652,1,0
17085,17084,10346,1583875276357351,5,0
17086,0,10347,1583875293946506,1,0
17087,0,10348,1583875304030871,1,0
17088,17087,10349,1583875305603845,6,0
17089,0,10350,1583876267126917,1,0
17090,17089,10351,1583876285091002,1,0
17091,0,10352,1583876293347716,1,0
17092,0,10353,1583876311732617,1,0
17093,17092,10354,1583876356775438,1,0
17094,17093,10355,1583876357562367,6,0
17095,17092,10356,1583876408534936,1,0
17096,17095,10355,1583876409975623,6,0
17097,17096,10357,1583876411468591,6,0
17098,17097,10358,1583876412718595,6,0
17099,17098,10359,1583876414352529,6,0
17100,17099,10360,1583876415945332,1,0
17101,0,10361,1583876417003801,1,0
17102,0,10362,1583876417014694,1,0
